symbol,date,score,max,bucket,entry_price,stop_price,target_3_outcome,target_3_pnl,target_3_day,target_5_outcome,target_5_pnl,target_5_day,target_8_outcome,target_8_pnl,target_8_day
TOASO,2026-03-02,83,140,80-89,313.75,291.4964767260934,STOP,-7.092756421962257,2.0,STOP,-7.092756421962257,2.0,STOP,-7.092756421962257,2.0
TOASO,2026-03-09,53,140,<70,289.0,264.7221518248747,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,5.0
TOASO,2026-03-16,53,140,<70,304.75,281.02279447832973,TARGET,3.0,1.0,STOP,-7.785793444354478,4.0,STOP,-7.785793444354478,4.0
TOASO,2026-03-24,43,140,<70,276.25,247.55159249167474,TARGET,3.0,13.0,TARGET,5.0,15.0,TARGET,8.0,15.0
TOASO,2026-03-31,40,140,<70,273.75,248.98483366493758,TARGET,3.0,8.0,TARGET,5.0,10.0,TARGET,8.0,10.0
TOASO,2026-04-07,38,140,<70,252.0,229.43032775769706,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
TOASO,2026-04-14,59,140,<70,298.0,274.451635077904,TARGET,3.0,14.0,TARGET,5.0,14.0,TARGET,8.0,15.0
TOASO,2026-04-21,46,140,<70,289.0,265.3898997496954,TARGET,3.0,2.0,TARGET,5.0,9.0,TARGET,8.0,9.0
TOASO,2026-04-29,59,140,<70,296.75,274.7461066218013,TARGET,3.0,4.0,TARGET,5.0,4.0,TARGET,8.0,5.0
TOASO,2026-05-07,61,140,<70,320.75,298.0600780477042,STOP,-7.074020873669766,6.0,STOP,-7.074020873669766,6.0,STOP,-7.074020873669766,6.0
TOASO,2026-05-14,80,140,80-89,310.5,288.03981936203337,STOP,-7.233552540407932,3.0,STOP,-7.233552540407932,3.0,STOP,-7.233552540407932,3.0
TOASO,2026-05-22,76,140,70-79,304.0,277.51767334739145,TARGET,3.0,16.0,TARGET,5.0,17.0,TARGET,8.0,18.0
TOASO,2026-05-29,64,140,<70,296.0,275.8528273007025,TARGET,3.0,1.0,TARGET,5.0,11.0,TARGET,8.0,12.0
TOASO,2026-06-05,50,140,<70,294.0,273.43895271865836,TARGET,3.0,6.0,TARGET,5.0,6.0,TARGET,8.0,7.0
TOASO,2026-06-12,74,140,70-79,295.5,273.85038427397967,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,2.0
TOASO,2026-06-19,69,140,<70,327.75,305.56613358317725,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,3.0
TOASO,2026-06-26,72,140,70-79,325.0,297.77942911900294,STOP,-8.375560271076019,8.0,STOP,-8.375560271076019,8.0,STOP,-8.375560271076019,8.0
TOASO,2026-07-03,35,140,<70,302.0,277.3278109119005,STOP,-8.169599035794542,15.0,STOP,-8.169599035794542,15.0,STOP,-8.169599035794542,15.0
TSKB,2024-08-07,55,140,<70,11.4399995803833,10.46545368418589,TARGET,3.0,2.0,TARGET,5.0,17.0,TIMEOUT,6.0314734210374725,
TSKB,2024-08-14,48,140,<70,10.9399995803833,9.969696087748792,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,7.0
TSKB,2024-08-21,43,140,<70,11.359999656677246,10.483549874511995,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,20.0
TSKB,2024-08-28,73,140,70-79,11.640000343322754,10.75824827111954,TARGET,3.0,2.0,TARGET,5.0,5.0,TARGET,8.0,17.0
TSKB,2024-09-05,67,140,<70,12.130000114440918,11.260820530179267,STOP,-7.1655364885519015,4.0,STOP,-7.1655364885519015,4.0,STOP,-7.1655364885519015,4.0
TSKB,2024-09-12,86,140,80-89,11.609999656677246,10.753135274612982,TARGET,3.0,5.0,TARGET,5.0,5.0,TARGET,8.0,7.0
TSKB,2024-09-19,87,140,80-89,12.3100004196167,11.514848606135256,STOP,-6.459397127349583,8.0,STOP,-6.459397127349583,8.0,STOP,-6.459397127349583,8.0
TSKB,2024-09-26,100,140,100+,12.029999732971191,11.194841111904552,STOP,-6.942299581085449,4.0,STOP,-6.942299581085449,4.0,STOP,-6.942299581085449,4.0
TSKB,2024-10-03,48,140,<70,10.649999618530273,9.72423370541636,TARGET,3.0,1.0,TARGET,5.0,5.0,TARGET,8.0,10.0
TSKB,2024-10-10,50,140,<70,11.020000457763672,10.166813285631234,TARGET,3.0,5.0,TARGET,5.0,5.0,TARGET,8.0,7.0
TSKB,2024-10-17,75,140,70-79,11.539999961853027,10.743128644139603,TARGET,3.0,2.0,TARGET,5.0,9.0,TARGET,8.0,14.0
TSKB,2024-10-24,69,140,<70,11.850000381469727,11.060444559065996,TARGET,3.0,8.0,TARGET,5.0,9.0,TARGET,8.0,20.0
TSKB,2024-11-01,64,140,<70,12.0600004196167,11.337300244750962,TARGET,3.0,3.0,TARGET,5.0,7.0,TIMEOUT,5.140960729575061,
TSKB,2024-11-08,66,140,<70,12.510000228881836,11.75349973925653,TARGET,3.0,11.0,TIMEOUT,2.957632923977598,,TIMEOUT,2.957632923977598,
TSKB,2024-11-15,84,140,80-89,12.279999732971191,11.494394350896835,TARGET,3.0,5.0,TARGET,5.0,6.0,TIMEOUT,4.071661326323361,
TSKB,2024-11-22,71,140,70-79,12.680000305175781,11.867550256642494,TARGET,3.0,11.0,TIMEOUT,-4.17981604013976,,TIMEOUT,-4.17981604013976,
TSKB,2024-11-29,88,140,80-89,12.680000305175781,11.925515029872248,TARGET,3.0,6.0,STOP,-5.950199188840432,17.0,STOP,-5.950199188840432,17.0
TSKB,2024-12-06,88,140,80-89,12.880000114440918,12.142242033833341,STOP,-5.727935357550273,10.0,STOP,-5.727935357550273,10.0,STOP,-5.727935357550273,10.0
TSKB,2024-12-13,71,140,70-79,12.779999732971191,12.070111050364185,STOP,-5.554684643502465,6.0,STOP,-5.554684643502465,6.0,STOP,-5.554684643502465,6.0
TSKB,2024-12-20,53,140,<70,12.149999618530273,11.449116939096111,TARGET,3.0,4.0,TARGET,5.0,9.0,TARGET,8.0,14.0
TSKB,2024-12-27,85,140,80-89,12.399999618530273,11.720392499243127,TARGET,3.0,4.0,TARGET,5.0,4.0,TARGET,8.0,14.0
TSKB,2025-01-06,66,140,<70,13.0600004196167,12.392531305047635,TARGET,3.0,10.0,TARGET,5.0,13.0,TIMEOUT,3.9816193520812844,
TSKB,2025-01-13,82,140,80-89,12.949999809265137,12.243512863294022,TARGET,3.0,4.0,TARGET,5.0,5.0,TIMEOUT,-2.0077238047201944,
TSKB,2025-01-20,68,140,<70,13.579999923706055,12.86519501571719,STOP,-5.263659145837398,12.0,STOP,-5.263659145837398,12.0,STOP,-5.263659145837398,12.0
TSKB,2025-01-27,68,140,<70,13.470000267028809,12.826657843185112,TARGET,3.0,4.0,STOP,-4.776112925687448,7.0,STOP,-4.776112925687448,7.0
TSKB,2025-02-03,76,140,70-79,13.579999923706055,12.947233431749948,STOP,-4.6595470950740685,2.0,STOP,-4.6595470950740685,2.0,STOP,-4.6595470950740685,2.0
TSKB,2025-02-10,58,140,<70,12.6899995803833,11.95495933028039,STOP,-5.792279546164561,9.0,STOP,-5.792279546164561,9.0,STOP,-5.792279546164561,9.0
TSKB,2025-02-17,46,140,<70,12.3100004196167,11.644837402266251,TARGET,3.0,10.0,TARGET,5.0,10.0,TARGET,8.0,13.0
TSKB,2025-02-24,48,140,<70,12.069999694824219,11.422160744739505,TARGET,3.0,3.0,TARGET,5.0,5.0,TARGET,8.0,5.0
TSKB,2025-03-03,63,140,<70,12.9399995803833,12.256069000718547,TARGET,3.0,4.0,TARGET,5.0,5.0,STOP,-5.285398777767925,12.0
TSKB,2025-03-10,71,140,70-79,13.420000076293945,12.76730316453115,STOP,-4.863613323786536,7.0,STOP,-4.863613323786536,7.0,STOP,-4.863613323786536,7.0
TSKB,2025-03-17,71,140,70-79,13.489999771118164,12.829317937133059,STOP,-4.897567421754985,2.0,STOP,-4.897567421754985,2.0,STOP,-4.897567421754985,2.0
TSKB,2025-03-24,60,140,<70,10.15999984741211,9.10858387766446,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
TSKB,2025-04-02,28,140,<70,10.970000267028809,9.90751096098333,TARGET,3.0,9.0,TIMEOUT,-4.831364391471039,,TIMEOUT,-4.831364391471039,
TSKB,2025-04-09,37,140,<70,10.619999885559082,9.61433778144538,TARGET,3.0,1.0,TARGET,5.0,3.0,TIMEOUT,0.8474590730483105,
TSKB,2025-04-16,33,140,<70,10.699999809265137,9.750450066159239,TARGET,3.0,16.0,TARGET,5.0,16.0,TARGET,8.0,16.0
TSKB,2025-04-24,39,140,<70,10.800000190734863,9.915819093744872,TARGET,3.0,11.0,TARGET,5.0,11.0,TARGET,8.0,11.0
TSKB,2025-05-02,44,140,<70,10.4399995803833,9.544807912309334,TARGET,3.0,5.0,TARGET,5.0,6.0,TARGET,8.0,6.0
TSKB,2025-05-09,64,140,<70,10.710000038146973,9.901219272541043,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
TSKB,2025-05-16,68,140,<70,11.4399995803833,10.569599621094067,TARGET,3.0,14.0,TARGET,5.0,14.0,TIMEOUT,-5.332165026677456,
TSKB,2025-05-26,65,140,<70,11.1899995803833,10.388099076584142,TARGET,3.0,9.0,TARGET,5.0,9.0,TIMEOUT,0.8042909380056273,
TSKB,2025-06-02,42,140,<70,10.880000114440918,10.055268503074059,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,4.0
TSKB,2025-06-11,44,140,<70,11.90999984741211,11.127522329436372,STOP,-6.56992047019849,2.0,STOP,-6.56992047019849,2.0,STOP,-6.56992047019849,2.0
TSKB,2025-06-18,35,140,<70,10.829999923706055,9.947504566142818,TARGET,3.0,4.0,TARGET,5.0,6.0,TARGET,8.0,8.0
TSKB,2025-06-25,60,140,<70,11.279999732971191,10.46132091189955,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,3.0
TSKB,2025-07-02,66,140,<70,13.119999885559082,12.211719889485916,TARGET,3.0,6.0,TARGET,5.0,11.0,TARGET,8.0,12.0
TSKB,2025-07-09,65,140,<70,13.420000076293945,12.500127479290262,TARGET,3.0,6.0,TARGET,5.0,7.0,TIMEOUT,4.545451961321471,
TSKB,2025-07-17,67,140,<70,13.609999656677246,12.655487650481989,TARGET,3.0,2.0,TARGET,5.0,9.0,TIMEOUT,-1.6164534820289844,
TSKB,2025-07-24,55,140,<70,13.829999923706055,12.939586344416464,TARGET,3.0,4.0,TIMEOUT,3.2537947342558575,,TIMEOUT,3.2537947342558575,
TSKB,2025-07-31,81,140,80-89,13.770000457763672,12.84246809038191,TARGET,3.0,2.0,TARGET,5.0,17.0,TIMEOUT,4.57515715194767,
TSKB,2025-08-07,59,140,<70,14.029999732971191,13.208857691903674,TARGET,3.0,12.0,STOP,-5.852758779016889,19.0,STOP,-5.852758779016889,19.0
TSKB,2025-08-14,77,140,70-79,13.390000343322754,12.60918204803121,TARGET,3.0,3.0,TARGET,5.0,4.0,TARGET,8.0,7.0
TSKB,2025-08-21,66,140,<70,14.279999732971191,13.577131278007737,STOP,-4.922048095985578,8.0,STOP,-4.922048095985578,8.0,STOP,-4.922048095985578,8.0
TSKB,2025-08-28,74,140,70-79,14.399999618530273,13.703907000733142,STOP,-4.833976640536726,3.0,STOP,-4.833976640536726,3.0,STOP,-4.833976640536726,3.0
TSKB,2025-09-04,69,140,<70,13.510000228881836,12.59932299922968,TARGET,3.0,1.0,TARGET,5.0,12.0,TIMEOUT,-1.1102928916604817,
TSKB,2025-09-11,62,140,<70,13.0600004196167,12.104103474931565,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,7.0
TSKB,2025-09-18,63,140,<70,13.600000381469727,12.61575682659796,TARGET,3.0,2.0,STOP,-7.237084759297646,18.0,STOP,-7.237084759297646,18.0
TSKB,2025-09-25,76,140,70-79,13.729999542236328,12.80344909770887,STOP,-6.7483647153606645,6.0,STOP,-6.7483647153606645,6.0,STOP,-6.7483647153606645,6.0
TSKB,2025-10-02,55,140,<70,13.359999656677246,12.392439894492309,STOP,-7.242213974918455,8.0,STOP,-7.242213974918455,8.0,STOP,-7.242213974918455,8.0
TSKB,2025-10-09,57,140,<70,12.970000267028809,12.039671971323003,TARGET,3.0,1.0,STOP,-7.1729242602315475,4.0,STOP,-7.1729242602315475,4.0
TSKB,2025-10-16,50,140,<70,11.779999732971191,10.859487116801935,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,6.0
TSKB,2025-10-23,47,140,<70,12.34000015258789,11.422798797411776,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
TSKB,2025-10-31,61,140,<70,12.890000343322754,11.923925202859616,TARGET,3.0,1.0,STOP,-7.494764272551644,7.0,STOP,-7.494764272551644,7.0
TSKB,2025-11-07,52,140,<70,12.609999656677246,11.691454561389385,STOP,-7.284259478956236,2.0,STOP,-7.284259478956236,2.0,STOP,-7.284259478956236,2.0
TSKB,2025-11-14,35,140,<70,11.84000015258789,10.966470555022442,TARGET,3.0,2.0,TARGET,5.0,4.0,TARGET,8.0,7.0
TSKB,2025-11-21,72,140,70-79,12.470000267028809,11.665653176522275,TARGET,3.0,2.0,TARGET,5.0,4.0,TIMEOUT,4.651162079279167,
TSKB,2025-11-28,66,140,<70,12.859999656677246,12.114198574224009,TARGET,3.0,1.0,TIMEOUT,-2.79937532105862,,TIMEOUT,-2.79937532105862,
TSKB,2025-12-05,66,140,<70,13.020000457763672,12.27988576253248,STOP,-5.684444463977497,16.0,STOP,-5.684444463977497,16.0,STOP,-5.684444463977497,16.0
TSKB,2025-12-12,80,140,80-89,12.970000267028809,12.258319219835656,STOP,-5.487132093607784,11.0,STOP,-5.487132093607784,11.0,STOP,-5.487132093607784,11.0
TSKB,2025-12-19,74,140,70-79,13.050000190734863,12.410695858395577,STOP,-4.8988837011142286,6.0,STOP,-4.8988837011142286,6.0,STOP,-4.8988837011142286,6.0
TSKB,2025-12-26,59,140,<70,12.5,11.930767247991353,TARGET,3.0,5.0,TARGET,5.0,6.0,TARGET,8.0,6.0
TSKB,2026-01-05,72,140,70-79,13.069999694824219,12.475039384261832,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,18.0
TSKB,2026-01-12,74,140,70-79,13.369999885559082,12.726948394803602,TARGET,3.0,13.0,TARGET,5.0,13.0,TIMEOUT,0.07479602817825878,
TSKB,2026-01-19,98,140,90-99,13.270000457763672,12.641074297970846,TARGET,3.0,8.0,TARGET,5.0,8.0,TARGET,8.0,19.0
TSKB,2026-01-26,80,140,80-89,13.270000457763672,12.606405310938214,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,14.0
TSKB,2026-02-02,69,140,<70,13.729999542236328,12.914450013065153,TARGET,3.0,1.0,STOP,-5.9399093689870535,4.0,STOP,-5.9399093689870535,4.0
TSKB,2026-02-09,87,140,80-89,13.380000114440918,12.547371292850032,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,5.0
TSKB,2026-02-16,67,140,<70,14.390000343322754,13.579614674506416,STOP,-5.631588947059147,3.0,STOP,-5.631588947059147,3.0,STOP,-5.631588947059147,3.0
TSKB,2026-02-23,73,140,70-79,13.149999618530273,12.261878335790126,STOP,-6.753774209154005,5.0,STOP,-6.753774209154005,5.0,STOP,-6.753774209154005,5.0
TSKB,2026-03-02,46,140,<70,12.220000267028809,11.276757544256608,STOP,-7.718843716535716,5.0,STOP,-7.718843716535716,5.0,STOP,-7.718843716535716,5.0
TSKB,2026-03-09,45,140,<70,11.720000267028809,10.777611680348596,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,6.0
TSKB,2026-03-16,43,140,<70,12.329999923706055,11.421273705851444,TARGET,3.0,2.0,STOP,-7.370042363970045,8.0,STOP,-7.370042363970045,8.0
TSKB,2026-03-24,31,140,<70,12.079999923706055,11.188522566549462,STOP,-7.379779493269183,3.0,STOP,-7.379779493269183,3.0,STOP,-7.379779493269183,3.0
TSKB,2026-03-31,61,140,<70,11.109999656677246,10.271941929417789,TARGET,3.0,1.0,TARGET,5.0,6.0,TARGET,8.0,6.0
TSKB,2026-04-07,34,140,<70,11.359999656677246,10.589132174959149,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
TSKB,2026-04-14,62,140,<70,12.220000267028809,11.418471388203812,TARGET,3.0,3.0,STOP,-6.559155984534862,12.0,STOP,-6.559155984534862,12.0
TSKB,2026-04-21,53,140,<70,12.399999618530273,11.640050412402571,STOP,-6.128622818601152,6.0,STOP,-6.128622818601152,6.0,STOP,-6.128622818601152,6.0
TSKB,2026-04-29,40,140,<70,11.75,11.057028796119667,TARGET,3.0,4.0,TARGET,5.0,5.0,STOP,-5.897627267066665,15.0
TSKB,2026-05-07,59,140,<70,12.539999961853027,11.80074858501657,STOP,-5.895146563678441,7.0,STOP,-5.895146563678441,7.0,STOP,-5.895146563678441,7.0
TSKB,2026-05-14,82,140,80-89,12.15999984741211,11.463358996582167,STOP,-5.728954437266717,4.0,STOP,-5.728954437266717,4.0,STOP,-5.728954437266717,4.0
TSKB,2026-05-22,50,140,<70,11.170000076293945,10.464997418130123,TARGET,3.0,6.0,TARGET,5.0,7.0,TARGET,8.0,16.0
TSKB,2026-05-29,45,140,<70,11.079999923706055,10.559959754071157,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,10.0
TSKB,2026-06-05,49,140,<70,11.539999961853027,10.968964001846356,TARGET,3.0,5.0,TARGET,5.0,6.0,TARGET,8.0,9.0
TSKB,2026-06-12,67,140,<70,11.800000190734863,11.156671600917514,TARGET,3.0,1.0,TARGET,5.0,1.0,TIMEOUT,-2.2881394355880698,
TSKB,2026-06-19,60,140,<70,12.399999618530273,11.7165286456307,STOP,-5.511862854239212,13.0,STOP,-5.511862854239212,13.0,STOP,-5.511862854239212,13.0
TSKB,2026-06-26,82,140,80-89,12.210000038146973,11.534807329237909,STOP,-5.52983379852252,9.0,STOP,-5.52983379852252,9.0,STOP,-5.52983379852252,9.0
TSKB,2026-07-03,48,140,<70,11.800000190734863,11.137806622502815,STOP,-5.6118098095624624,17.0,STOP,-5.6118098095624624,17.0,STOP,-5.6118098095624624,17.0
TTKOM,2024-08-07,64,140,<70,50.599998474121094,46.45384720549323,TARGET,3.0,8.0,TARGET,5.0,8.0,TARGET,8.0,9.0
TTKOM,2024-08-14,43,140,<70,49.380001068115234,45.27534064018924,TARGET,3.0,2.0,TARGET,5.0,3.0,TARGET,8.0,3.0
TTKOM,2024-08-21,78,140,70-79,50.25,45.25443438454467,TARGET,3.0,10.0,TARGET,5.0,10.0,TARGET,8.0,13.0
TTKOM,2024-08-28,50,140,<70,47.7400016784668,43.030171342727414,TARGET,3.0,2.0,TARGET,5.0,2.0,TARGET,8.0,5.0
TTKOM,2024-09-05,87,140,80-89,51.849998474121094,47.52577177487435,TARGET,3.0,3.0,TARGET,5.0,3.0,STOP,-8.33987816104761,20.0
TTKOM,2024-09-12,70,140,70-79,49.279998779296875,44.51826303185568,TARGET,3.0,2.0,TARGET,5.0,5.0,TARGET,8.0,8.0
TTKOM,2024-09-19,84,140,80-89,51.45000076293945,46.80396396616526,TARGET,3.0,2.0,TARGET,5.0,3.0,STOP,-9.030197721825557,10.0
TTKOM,2024-09-26,74,140,70-79,52.25,47.611421319483256,STOP,-8.87766254644353,4.0,STOP,-8.87766254644353,4.0,STOP,-8.87766254644353,4.0
TTKOM,2024-10-03,53,140,<70,46.599998474121094,42.11537696517757,TARGET,3.0,10.0,TIMEOUT,3.519320296236629,,TIMEOUT,3.519320296236629,
TTKOM,2024-10-10,30,140,<70,44.560001373291016,40.15631767240685,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,5.0
TTKOM,2024-10-17,63,140,<70,48.040000915527344,43.6660758426035,TIMEOUT,-5.4954191076943655,,TIMEOUT,-5.4954191076943655,,TIMEOUT,-5.4954191076943655,
TTKOM,2024-10-24,59,140,<70,46.84000015258789,42.75672842979889,TARGET,3.0,4.0,TIMEOUT,-0.2561890083130919,,TIMEOUT,-0.2561890083130919,
TTKOM,2024-11-01,58,140,<70,48.2400016784668,44.5516817595726,STOP,-7.64577071012121,13.0,STOP,-7.64577071012121,13.0,STOP,-7.64577071012121,13.0
TTKOM,2024-11-08,69,140,<70,46.65999984741211,42.910188883440604,TARGET,3.0,1.0,TIMEOUT,1.371623214190674,,TIMEOUT,1.371623214190674,
TTKOM,2024-11-15,38,140,<70,45.400001525878906,42.06084124953172,TARGET,3.0,5.0,TARGET,5.0,15.0,TIMEOUT,3.3920639847385226,
TTKOM,2024-11-22,80,140,80-89,46.720001220703125,43.56198273092824,TIMEOUT,-4.751714817420363,,TIMEOUT,-4.751714817420363,,TIMEOUT,-4.751714817420363,
TTKOM,2024-11-29,67,140,<70,46.040000915527344,43.326398294463,TARGET,3.0,5.0,TIMEOUT,-0.8253715476949005,,TIMEOUT,-0.8253715476949005,
TTKOM,2024-12-06,82,140,80-89,47.29999923706055,44.95011894134027,STOP,-4.9680345319733,10.0,STOP,-4.9680345319733,10.0,STOP,-4.9680345319733,10.0
TTKOM,2024-12-13,94,140,90-99,46.939998626708984,44.63193960720611,STOP,-4.917041088683769,5.0,STOP,-4.917041088683769,5.0,STOP,-4.917041088683769,5.0
TTKOM,2024-12-20,48,140,<70,44.5,42.29583317079277,TARGET,3.0,4.0,TARGET,5.0,11.0,TIMEOUT,4.269666350289677,
TTKOM,2024-12-27,67,140,<70,45.65999984741211,43.51982060587581,STOP,-4.687208166203272,2.0,STOP,-4.687208166203272,2.0,STOP,-4.687208166203272,2.0
TTKOM,2025-01-06,79,140,70-79,46.439998626708984,44.119028608174176,TARGET,3.0,13.0,TARGET,5.0,13.0,TARGET,8.0,16.0
TTKOM,2025-01-13,77,140,70-79,45.060001373291016,42.53908733764452,TARGET,3.0,4.0,TARGET,5.0,8.0,TARGET,8.0,8.0
TTKOM,2025-01-20,85,140,80-89,46.400001525878906,43.97300157800058,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,6.0
TTKOM,2025-01-27,69,140,<70,48.900001525878906,46.372496386085125,TARGET,3.0,1.0,TARGET,5.0,2.0,TIMEOUT,-0.36809877210437575,
TTKOM,2025-02-03,65,140,<70,51.0,48.20511868754509,STOP,-5.480159436186102,11.0,STOP,-5.480159436186102,11.0,STOP,-5.480159436186102,11.0
TTKOM,2025-02-10,67,140,<70,49.959999084472656,47.13403865174958,TARGET,3.0,18.0,TARGET,5.0,19.0,TIMEOUT,-0.6805447534396796,
TTKOM,2025-02-17,64,140,<70,48.380001068115234,45.56342731379816,TARGET,3.0,2.0,TARGET,5.0,3.0,TARGET,8.0,14.0
TTKOM,2025-02-24,72,140,70-79,48.720001220703125,45.71250369393832,TARGET,3.0,3.0,TARGET,5.0,8.0,TARGET,8.0,9.0
TTKOM,2025-03-03,71,140,70-79,48.68000030517578,45.44069755822863,TARGET,3.0,2.0,TARGET,5.0,3.0,TARGET,8.0,4.0
TTKOM,2025-03-10,91,140,90-99,49.619998931884766,46.22983092995565,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,3.0
TTKOM,2025-03-17,65,140,<70,57.29999923706055,53.63371364267822,STOP,-6.3984042638713445,2.0,STOP,-6.3984042638713445,2.0,STOP,-6.3984042638713445,2.0
TTKOM,2025-03-24,58,140,<70,47.099998474121094,42.2842047604571,TARGET,3.0,1.0,TARGET,5.0,1.0,TARGET,8.0,1.0
TTKOM,2025-04-02,35,140,<70,48.2400016784668,43.67785103745711,TARGET,3.0,1.0,TARGET,5.0,4.0,TARGET,8.0,4.0
TTKOM,2025-04-09,64,140,<70,51.20000076293945,46.38793217003366,TARGET,3.0,1.0,TARGET,5.0,9.0,TARGET,8.0,9.0
TTKOM,2025-04-16,69,140,<70,50.20000076293945,45.74152135702505,TARGET,3.0,1.0,TARGET,5.0,3.0,TARGET,8.0,4.0
TTKOM,2025-04-24,69,140,<70,55.849998474121094,51.507638886790204,TARGET,3.0,10.0,TARGET,5.0,10.0,TARGET,8.0,11.0
TTKOM,2025-05-02,73,140,70-79,53.349998474121094,49.264438938233134,TARGET,3.0,2.0,TARGET,5.0,4.0,TARGET,8.0,5.0
TTKOM,2025-05-09,73,140,70-79,58.5,54.24060173885463,TARGET,3.0,1.0,TARGET,5.0,1.0,TIMEOUT,-0.2564128647502671,
TTKOM,2025-05-16,58,140,<70,62.0,57.815026551869835,STOP,-6.749957174403493,9.0,STOP,-6.749957174403493,9.0,STOP,-6.749957174403493,9.0
TTKOM,2025-05-26,67,140,<70,60.5,56.43110787482819,STOP,-6.725441529209599,4.0,STOP,-6.725441529209599,4.0,STOP,-6.725441529209599,4.0
TTKOM,2025-06-02,56,140,<70,54.95000076293945,50.894569209201016,TARGET,3.0,1.0,TARGET,5.0,2.0,TARGET,8.0,19.0
TTKOM,2025-06-11,92,140,90-99,58.349998474121094,54.58769553850305,STOP,-6.447820109689756,2.0,STOP,-6.447820109689756,2.0,STOP,-6.447820109689756,2.0
TTKOM,2025-06-18,53,140,<70,56.5,52.57919356043593,TARGET,3.0,2.0,TARGET,5.0,9.0,TARGET,8.0,9.0
TTKOM,2025-06-25,70,140,70-79,55.849998474121094,51.533083771899385,TARGET,3.0,3.0,TARGET,5.0,3.0,TARGET,8.0,4.0
TTKOM,2025-07-02,77,140,70-79,62.400001525878906,58.12997193572748,STOP,-6.842995970730115,4.0,STOP,-6.842995970730115,4.0,STOP,-6.842995970730115,4.0
TTKOM,2025-07-09,84,140,80-89,58.54999923706055,54.46869672778695,STOP,-6.970627775329236,13.0,STOP,-6.970627775329236,13.0,STOP,-6.970627775329236,13.0
TTKOM,2025-07-17,72,140,70-79,57.150001525878906,53.189780375442055,TARGET,3.0,18.0,TIMEOUT,-1.3998303244061188,,TIMEOUT,-1.3998303244061188,
TTKOM,2025-07-24,71,140,70-79,57.349998474121094,53.78939606006144,STOP,-6.2085484024317035,6.0,STOP,-6.2085484024317035,6.0,STOP,-6.2085484024317035,6.0
TTKOM,2025-07-31,64,140,<70,54.45000076293945,51.13123550387342,TARGET,3.0,3.0,TARGET,5.0,7.0,TARGET,8.0,8.0
TTKOM,2025-08-07,65,140,<70,56.25,53.11830485195382,TARGET,3.0,2.0,TARGET,5.0,3.0,TARGET,8.0,13.0
TTKOM,2025-08-14,85,140,80-89,56.349998474121094,53.081867665545786,TARGET,3.0,5.0,TARGET,5.0,7.0,TARGET,8.0,8.0
TTKOM,2025-08-21,86,140,80-89,58.400001525878906,55.19450979727244,TARGET,3.0,3.0,TARGET,5.0,3.0,STOP,-5.4888555562554435,7.0
TTKOM,2025-08-28,94,140,90-99,58.400001525878906,54.803731773029284,STOP,-6.157995991243253,2.0,STOP,-6.157995991243253,2.0,STOP,-6.157995991243253,2.0
TTKOM,2025-09-04,50,140,<70,52.849998474121094,48.89507389222216,STOP,-7.483301222488271,6.0,STOP,-7.483301222488271,6.0,STOP,-7.483301222488271,6.0
TTKOM,2025-09-11,38,140,<70,50.0,46.33787164090301,TARGET,3.0,2.0,TARGET,5.0,4.0,TARGET,8.0,7.0
TTKOM,2025-09-18,45,140,<70,52.0,48.37265808105145,TARGET,3.0,1.0,TARGET,5.0,2.0,STOP,-6.975657536439524,18.0
TTKOM,2025-09-25,49,140,<70,52.599998474121094,49.06445958438252,STOP,-6.721557019584402,13.0,STOP,-6.721557019584402,13.0,STOP,-6.721557019584402,13.0
TTKOM,2025-10-02,56,140,<70,52.70000076293945,49.35856348441131,STOP,-6.340488102759117,8.0,STOP,-6.340488102759117,8.0,STOP,-6.340488102759117,8.0
